"","OTHER_PCP_RATE_PREV","CHILDREN_IN_POVERTY","PCT_EXCESSIVE_DRINKING","SEVERE_HOUSING_PROBLEMS","DRUG_POISONING_MORTALITY_RATE","OTHER_PCP_RATIO_PREV","LIMITED_TO_HEALTHYFOOD","CHLAMYDIA_CASES","PCT_UNEMPLOYED","AVG_DAILY_PM25","DRUG_POISONING_DEATHS","MAMMO_MEDICARE_ENROLLEES","NATIVE_HAWAIIAN","HIV_RATE","ANNUAL_VIOLENT_CRIMES","DENTISTS_RATIO","PCT_SINGLE_PARENT_HOUSEHOLDS","ASIAN","PCT_RURAL","SOME_COLLEGE_POPULATION","HIV_CASES","PRIMARY_CARE_PHYS_RATIO","AMERICAN_INDIAN","PCT_LBW","PRIMARY_CARE_PHYSICIANS","INJURY_DEATHS_RATE","UNEMPLOYED","CHILD_MORTALITY_RATE","MOTOR_VEHICLE_MORTALITY_RATE","TEEN_BIRTHS","AGE_65_AND_GREATER","HISPANIC","PCT_SMOKERS","PCT_SEVERE_HOUSING_PROBLEMS","PCT_FEMALE","PCT_OBESE","GRADUATION_RATE","CHLAMYDIA_RATE","PCT_DRIVE_ALONE","PCT_MAMMOGRAPHY","POP_IN_VIOLATIONS","PCT_ALC_IMPAIRED","DENTISTS_RATIO_PREV","SOME_COLLEGE","PCT_SOME_COLLEGE","CHILD_TOTAL_DEATHS","UNINSURED_CHILDREN","LONG_COMMUTE_DRIVE_ALONE","PCT_FAIR_POOR_HEALTH","PCT_NO_SOCIAL_EMO_SUPPORT","HEALTH_CARE_COSTS","INJURY_DEATHS","ACSC_RATE","State","COUNTY","STATE_SHORT","VIOLENT_CRIME_RATE","HOMICIDE_RATE","FUND_AMOUNT"
"1212",1712,6627,15.3,7685,11.64830414,2055,9186.280236,517,8.468172369,293,118,1481,0.061820894,1069,430.3333333,1987,34.00809717,1.456822809,29.48992742,39773,405,1671,0.269458462,7.6,85,57.1,6029,53.15065257,13.52387853,1318,14.88738437,3.640713091,20.6,13.86683508,48.98701089,31.7,90,348.8,80.62397613,61.85010128,1403,40.47619048,2060,21935,55.15047897,72,1681,35.6,14.8,20.8,8847.69414,418,64.59715127,"MARYLAND","WASHINGTON","MD",290.8168552,2.467861046,0
"1213",244,5347,13.3,6485,12.13734075,1110,7023.114358,676,8.604497977,199,81,1086,0.114039914,689,746.3333333,1678,41.04032891,2.752963537,25.80596153,23928,190,1363,0.307107488,9.1,73,61.9,4572,65.82531324,16.18312101,1059,13.63180224,4.645625969,18.8,17.86501377,52.22527885,33.7,78,681.5,81.1333115,65.10128913,45,24.52830189,1722,14258,59.58709462,58,1336,22.8,13.8,19.4,9461.47408,300,63.85892983,"MARYLAND","WICOMICO","MD",761.572397,7.192498224,0
"1214",2583,1936,17.6,3630,15.45529906,1540,1965.321163,218,11.64277138,188,55,962,0.029156786,348,260,2043,31.64856436,1.160440073,35.52687838,10278,469,1529,0.330443572,7.2,33,63.4,3297,58.08120809,15.45529906,316,24.2680988,3.146989076,18.3,16.48875767,51.31594293,32.2,92,423.2,81.88511884,70.68607069,667,36.06557377,2065,6421,62.47324382,22,658,28.1,13.3,18.1,9435.685763,162,51.93521144,"MARYLAND","WORCESTER","MD",509.1383812,0,0
"1215",441,43892,17.1,54165,32.95123241,910,7607.305304,7837,10.23491854,261,1433,4271,0.074167709,618,9339,1994,66.30652623,2.477040257,0,180439,49,1043,0.44129787,12.5,654,107.2,28598,126.5649898,9.128848057,10333,11.88218405,4.306564165,23.9,22.72117119,52.87851329,33.4,66,1265.1,59.59147793,61.39077499,195,29.05027933,2045,105255,58.33273295,695,6496,38.9,18.7,29.1,9918.446747,3327,75.27555623,"MARYLAND","BALTIMORE CITY","MD",1485.080814,37.73410494,0
"1216",2375,5413,17.9,19005,14.60592688,1657,18588.41155,436,7.377771918,14,224,3820,0.064452708,828,1025,1552,30.4796385,1.18286949,7.483046765,40182,431,1140,0.714544055,6.9,202,68.4,8953,35.68670962,8.933089206,695,26.31984514,2.295258321,14.2,19.36026079,52.37918595,18,87.71735242,202.1,82.47992721,77.95811518,1391,24.7311828,1573,27418,68.23453288,55,870,28.5,8.3,15.4,9119.55289,744,46.59604458,"MASSACHUSETTS","BARNSTABLE","MA",467.7560185,1.043280491,0
"1217",2677,4974,21.3,9310,10.8300825,1489,7600.894352,359,6.724742081,86,100,1723,0.0298972,15,543,1674,35.09658127,1.330042086,31.59374786,28360,28,998,0.256042684,8.1,147,52.3,4817,36.34589817,10.61348085,781,19.67680901,3.597629689,17,16.73707865,51.79804825,22,82.86695138,275.2,78.87870355,72.43180499,460,27.53623188,1715,17553,61.89351199,38,521,22.1,12.1,19.6,9021.913889,344,48.38335808,"MASSACHUSETTS","BERKSHIRE","MA",429.3927085,1.624512376,0
"1218",1987,20702,20.4,37705,18.04740189,1888,24807.5037,1415,9.334508351,27,690,5022,0.093156627,611,3247.666667,1930,34.74711007,2.013602323,9.834301504,142615,22,1782,0.619164065,8.2,288,54.5,27116,43.49857421,9.389880116,3348,14.96782693,6.244950984,20.3,17.88747094,51.53071621,29.1,84.87328876,257.8,82.22977996,74.23337316,893,27.80269058,1972,84741,59.41941591,216,2329,35,15.2,21.7,10093.7088,1490,84.88974069,"MASSACHUSETTS","BRISTOL","MA",589.1398244,2.798655076,0
"1219",1714,423,26.3,1315,10.69766613,2054,717.4204559,38,6.900985855,6,12,278,0.059569905,576,39.66666667,2031,31.74603175,0.822064693,39.02630783,4005,286,994,1.221183058,5,19,38.4,805,36.78818255,7.624371683,31,17.91561528,2.472151069,12.1,23.77938517,50.36635492,19.6,91.54891304,226.6,69.54377312,69.78417266,466,33.33333333,2045,2846,71.06117353,199,117,3.4,11.45,19.7,9169.37921,31,63.67519335,"MASSACHUSETTS","DUKES","MA",243.2244614,0,0
"1220",2293,28707,19.4,56455,13.39724286,1703,33546.53849,2469,7.135212365,38,688,5817,0.138114924,584,2684.333333,1609,31.95898037,3.397467316,4.24404468,185249,82,1297,0.814172163,7.6,589,44.8,27467,33.3363158,6.192330273,4156,14.85049324,17.0414105,14.1,19.95475673,51.91229902,23.5,81.91556535,329.7,76.67700034,74.98710676,872,30.6010929,1638,125648,67.82654697,231,3767,39.2,13,18.4,10229.8786,1649,73.80345707,"MASSACHUSETTS","ESSEX","MA",359.8075367,2.122528301,0
"1221",1485,2170,18.2,5215,7.978076247,2204,3779.881535,110,6.267872927,65,40,623,0.047455545,21,247.6666667,1906,31.83010345,1.385981074,54.43170991,16660,430,1500,0.347542082,7,47,46.7,2411,39.87033474,8.177528153,311,16.45932346,3.35119895,18.7,17.12924947,51.16405661,24.9,78.58398438,153.6,78.24304379,73.5152488,325,23.80952381,1939,10856,65.16206483,23,298,34.3,10.3,18.6,7848.615152,167,57.95632918,"MASSACHUSETTS","FRANKLIN","MA",371.8718719,0,0
"1222",2932,32260,19.4,34815,12.40276511,1341,24613.9365,2833,8.524884159,68,401,3542,0.158289358,1042,3073.666667,1680,45.42521233,2.129926139,8.570842952,112934,128,1372,0.740545057,8.6,339,46.9,18729,50.07985707,7.763326787,5085,14.75909109,21.48912271,18.8,19.58925306,51.86113492,29.2,71.45223356,610.8,82.91400079,72.41671372,906,31.33333333,1711,65443,57.94800503,222,2329,26.8,15,21.5,9112.320721,1084,68.2138864,"MASSACHUSETTS","HAMPDEN","MA",670.4587345,4.825015851,0
"1223",2246,3137,19.7,9280,9.753723051,1735,10149.12218,395,5.608487527,69,107,1198,0.063852563,20,382,1865,28.88467052,4.838396675,27.44369939,33864,74,858,0.26417433,6.5,226,38,4874,28.42185366,5.742846282,369,13.66187928,4.875957006,12.1,15.83347552,53.23613554,22.4,86.95623891,250.3,71.51490485,77.79632721,737,20.51282051,2016,25758,76.06307583,31,518,34,10,17.2,8709.239972,299,57.84693475,"MASSACHUSETTS","HAMPSHIRE","MA",244.0645046,0,0
"1224",2388,30315,18.1,103120,10.15653677,1651,43681.13319,3396,5.317367724,46,1047,9209,0.067737591,626,4122.666667,1553,20.72416635,9.865313229,3.027706351,434460,274,938,0.252357019,7.5,1866,37.1,44620,33.57388093,4.695094364,3969,13.54007084,6.771788049,11.4,18.00137908,51.30173122,23.3,88.29434494,223.7,69.56265528,73.05896406,205,22.30769231,1581,338149,77.83202136,429,5748,43.5,8.9,17.4,9954.616652,2742,67.8909966,"MASSACHUSETTS","MIDDLESEX","MA",277.7245717,1.493893661,0
"1225",2147,201,25.9,1025,0,1787,199.9670486,32,5.952089954,624,0,100,0.019743337,611,49.33333333,1631,19.32457786,1.332675222,18.8950059,3326,175,1873,0.098716683,5.3,5,51.6,487,36.78818255,7.624371683,25,13.18702661,9.88153998,14.5,28.27586207,48.9733465,23.9,87.5,315.5,64.61198845,67,500,27.53623188,1642,2405,72.30907998,199,78,1.2,11.45,18.1,8300.437989,26,50.69724917,"MASSACHUSETTS","NANTUCKET","MA",465.6137922,0,0
"1226",2460,11861,19.4,41700,11.48920719,1608,24484.22358,1347,5.60043183,43,530,4813,0.042940431,338,1403.333333,1454,18.52017042,9.020146588,1.240366699,173688,511,936,0.19153498,7.3,832,40,20543,29.93563838,5.441115103,998,15.12044526,3.433758852,11.8,16.34140607,52.11345127,19.8,90.45930233,199.4,71.31451923,73.38458342,1603,26.34730539,1489,139025,80.04295058,182,1983,47.2,8.9,17,10098.52495,1325,71.03649516,"MASSACHUSETTS","NORFOLK","MA",213.2738396,1.018854223,0
"1227",1821,12287,21.1,32160,11.88543261,1983,30177.39077,1398,6.914112751,29,407,4648,0.111584968,416,2161.333333,1775,25.47955428,1.352466008,10.30774733,118825,468,1579,0.308464202,7.7,306,46.1,18274,37.23046693,8.789963672,2017,15.09207438,3.28673925,17.8,17.96798614,51.32687773,24.7,87.28799116,281,81.14805743,72.46127367,1656,32.5,1802,79548,66.9455081,180,2158,46.2,11,18.5,10402.19332,1131,78.59384829,"MASSACHUSETTS","PLYMOUTH","MA",447.8395403,2.803443563,0
"1228",523,33957,18.9,75650,16.26905797,845,5074.088122,6212,6.59921,41,797,3609,0.157467241,1534,7015.666667,1181,52.48218565,8.618235169,0.074097363,242145,398,847,0.760796782,9.2,1055,49.8,24392,62.04270672,4.143812757,4612,10.74559459,20.35886743,15.4,26.64154532,51.79964505,21.5,62.88213461,849.9,40.98098599,70.85065115,2,25.21008403,1251,168928,69.76315844,314,2936,43.5,17,25,10019.78861,1755,76.82854561,"MASSACHUSETTS","SUFFOLK","MA",960.2114683,9.30826905,625000
"1229",2876,27205,21.2,47820,11.45468106,1370,37560.30247,2310,7.507209626,54,632,4258,0.061210398,613,3578,1801,28.27196451,4.224388363,18.39028642,206589,114,1062,0.340016298,7.4,825,44.3,30197,41.09446044,7.485416578,4271,13.40622182,9.646858302,18.1,16.03836866,50.69713916,25.6,85.30507474,288.3,81.93870466,68.15406294,220,32.38866397,1835,138538,67.0597176,311,3224,40,11.9,19.2,9981.82723,1755,74.8652259,"MASSACHUSETTS","WORCESTER","MA",452.6279747,1.758076049,0
"1230",2372,448,26,655,0,1659,521.3759807,7,12.55263158,142,0,262,0.009270418,1119,16,113,26.67922159,0.213219616,98.92158655,1622,217,1959,0.713822193,7.3,5,83.6,477,53.01156157,22.72010098,53,33.48377997,1.195883934,29.5,14.20824295,49.43913971,30.1,82.5,64.8,79.89596083,77.09923664,2,53.84615385,126,913,56.28853268,28,119,30.9,12.8,24,8776.187393,47,51.2044767,"MICHIGAN","ALCONA","MI",143.8460847,0,0
"1231",2790,346,28.2,465,14.84538531,1422,1208.939369,9,10.65488566,25,10,109,0.010438413,1119,16.66666667,2357,27.37110121,0.375782881,69.04489116,2168,217,1780,4.081419624,6.9,5,79.1,410,53.01156157,13.71311031,45,22.20941201,1.158663883,21.4,12.60162602,45.41753653,32.6,78.50649351,94.6,71.42368241,64.22018349,791,22.22222222,164,874,40.31365314,28,92,22.7,14.7,16.6,8578.089084,38,69.69439597,"MICHIGAN","ALGER","MI",175.1129479,0,0
"1232",750,4830,18.3,5705,11.05509293,615,1625.63208,266,7.302494314,249,86,628,0.029572277,1404,251,905,23.47974147,0.669408823,64.46754273,27208,443,502,0.65327849,6.6,30,59.3,3885,53.01156157,14.14023514,907,14.20487509,6.766674732,19.7,13.55750951,50.23164951,34.2,81.25517464,239.1,84.82429729,67.03821656,1479,49.25373134,933,15167,55.74463393,63,1352,31.7,13,15.2,8895.893098,330,65.09026675,"MICHIGAN","ALLEGAN","MI",229.5444777,0,0
"1233",31,1538,21,1715,14.21194751,1283,813.2551142,21,9.257322176,127,30,362,0.051103843,1119,66.33333333,1750,27.5087369,0.572363042,51.8278262,6227,217,1302,0.51103843,9.4,23,74.1,1239,51.17304362,16.10687385,225,20.4487925,1.182202235,21.7,12.84163235,51.01526301,33.4,70,71.5,81.2784632,74.03314917,2,33.33333333,1765,4197,67.40003212,13,297,12.7,14.7,20,9267.397568,111,47.32096075,"MICHIGAN","ALPENA","MI",225.1487792,0,0
"1234",941,1028,26.9,1775,13.05847228,440,32.25958462,55,10.32913843,115,22,340,0.038448394,817,39.66666667,325,27.16701903,0.23923445,100,4617,454,268,1.029562543,7.4,8,69.2,1067,63.47346321,20.77484226,182,23.88703751,1.785714286,20.5,17.67048283,50.51264525,31.2,87.46815287,235.9,77.67254518,70.58823529,1300,52.94117647,346,2476,53.6278969,13,333,32.2,18.2,17.6,8237.379557,83,47.57042054,"MICHIGAN","ANTRIM","MI",167.0175439,0,0
"1235",2672,796,12.5,945,11.14062902,1491,12.94830873,40,12.03730691,159,13,215,0.06401229,1119,31.33333333,121,25.86377098,0.230444245,100,3343,217,2013,1.267443349,8.7,7,75.2,826,53.01156157,16.28245779,96,21.33488402,1.574702343,31.5,14.13612565,49.19984637,34.3,76.88442211,255.6,79.71485292,71.1627907,1260,50,138,1558,46.60484595,28,192,34,24,18,9846.544449,62,93.10005333,"MICHIGAN","ARENAC","MI",195.8986329,0,0
"1236",1172,390,22.4,360,0,250,339.2256359,7,16.37536972,18,0,112,0,1119,15.5,1929,36.91351046,0.192721914,100,2277,217,1065,13.43385104,6.2,9,58.5,609,53.01156157,13.71311031,66,18.06979155,1.156331482,23.9,10.7946027,45.07425462,32,79.89224138,79.5,84.49319213,67.85714286,2,50,2066,832,36.53930611,28,133,14.8,16.8,18,8554.978174,26,113.0488956,"MICHIGAN","BARAGA","MI",323.2870998,0,0
"1237",1653,2280,17.5,2740,9.360711414,2090,536.465007,105,6.291092809,245,39,366,0.011877291,1036,102.6666667,709,21.20495339,0.398737614,77.12808206,13704,185,88,0.46491109,6.4,23,59.7,1818,56.971464,17.76134986,431,15.94507544,2.365277589,21.1,11.99387174,49.7353061,37,79.58990536,178.5,84.66469617,68.03278689,1524,33.33333333,727,8030,58.59603036,34,620,43.1,14,17,8419.574274,178,81.144128,"MICHIGAN","BARRY","MI",175.2220143,0,0
"1238",1381,4410,21.7,5390,12.64047718,86,6993.537413,340,8.509117602,173,96,1089,0.014915216,1262,332.3333333,1829,31.13627688,0.591015447,30.31149382,25385,395,1697,0.565846019,7.8,60,60.1,4405,55.30237083,11.06041753,859,17.26001777,4.828801283,23.2,12.15469613,50.98114157,33.5,75.38441844,317.4,84.88099883,63.91184573,2,40.625,1838,16329,64.32538901,54,926,23.3,13.4,22.8,10337.86855,325,81.54699573,"MICHIGAN","BAY","MI",309.3986432,2.370089471,0
"1239",1918,699,13.9,1140,0,1927,0,47,10.03497769,125,0,245,0,1119,20.66666667,317,31.12916783,0.31448339,100,3707,217,49,1.52095603,7.6,7,65.5,832,53.01156157,14.55498144,89,22.75407959,1.80685002,12.1,15.47861507,50.62610784,31.6,79.17079208,269.4,79.79837654,74.69387755,2,28.57142857,345,2084,56.21796601,28,268,36.8,14.7,18.8,7996.034495,58,51.00867199,"MICHIGAN","BENZIE","MI",118.0682511,0,0
"1240",1943,10844,16.3,9450,12.22362165,1911,13164.60863,1069,9.008113926,294,135,1643,0.081794887,392,588.6666667,2072,37.81905764,1.65059525,32.85696977,36672,201,1240,0.615378717,8.4,131,60.3,6528,67.5458777,14.03452856,1747,16.88313353,4.688508458,20,15.09343555,51.27644755,36.5,77.68116976,681.1,82.45300572,67.68107121,1365,32.38095238,2108,22861,62.33911431,101,1765,19,16.7,22.3,9451.626393,474,59.39101107,"MICHIGAN","BERRIEN","MI",379.1286053,3.621813823,0
"1241",1038,2792,14.7,2370,10.80086901,363,2791.274942,77,8.464031786,285,35,447,0.006833402,1232,87,2103,28.33909711,0.503393923,62.7033239,11131,185,1767,0.505671723,6.5,24,57.3,1619,42.92718194,16.35560164,479,15.77687608,4.052207189,14.8,14.49541284,48.71532049,35.1,80.49494098,170.4,79.6228816,60.85011186,265,28.125,2167,5316,47.75851226,19,632,31.5,21.9,16.2,9353.547365,132,87.64669532,"MICHIGAN","BRANCH","MI",191.930111,0,0
"1242",2626,8325,15,8325,20.64268243,1516,12120.94888,898,7.403274979,267,199,1252,0.047960215,12,900.6666667,1925,41.74912914,1.676393982,30.97703936,33014,25,1617,0.723830324,8.3,81,73.4,4711,75.22268895,12.13665248,1684,15.4767985,4.615248397,25.8,15.43810848,51.15436549,37.1,74.03345281,662.8,81.21416106,69.08945687,940,41.55844156,1971,19429,58.85079057,101,1494,20.4,18.5,22.8,9709.531161,503,76.28067386,"MICHIGAN","CALHOUN","MI",668.9277845,5.80899606,0
"1243",559,2808,20.1,2820,9.539592033,805,852.4426035,121,7.575273541,293,35,459,0.022824971,1342,82.66666667,1185,29.1342493,0.745615704,71.18161131,11622,260,826,1.015711188,8.2,8,63.7,1897,56.19104957,17.17126566,508,17.91279048,2.97295241,24.4,13.96039604,50.08559364,31.4,66.53361345,232.7,85.56436357,59.04139434,2,23.40425532,1204,6540,56.27258647,28,608,34.8,16.1,18.4,9438.240034,167,80.17215108,"MICHIGAN","CASS","MI",166.9449082,3.270717268,0
"1244",990,1089,23.3,1565,7.052760071,401,346.2281885,53,10.77596312,107,13,328,0.042302811,824,43.33333333,1374,29.57122608,0.380725301,70.40348376,5501,454,1184,1.580586855,5.9,23,60.2,1379,42.03800235,9.222840092,148,20.13987626,1.442141291,20.3,13.78247468,50.72491636,27.1,74.64076246,203.9,82.08903815,73.7804878,2,33.33333333,1408,3387,61.57062352,10,322,20.8,10,11.6,8473.66795,79,55.88242023,"MICHIGAN","CHARLEVOIX","MI",167.3467812,0,0
"1245",638,1524,24.7,1855,15.95201634,724,1687.238224,51,10.50516648,100,30,320,0.034650035,630,36,2211,32.79569893,0.327250327,82.72789844,5330,419,1658,2.972202972,5.5,15,58.4,1098,53.01156157,11.16641143,176,23.10818657,0.981750982,22.2,15.7336726,50.21560022,32.7,81.7258567,196.8,79.61502051,69.0625,2,36.84210526,2229,2833,53.15196998,28,329,30.6,13.5,20.1,8498.767729,78,51.58861539,"MICHIGAN","CHEBOYGAN","MI",137.5655984,0,0
"1246",2665,1902,29.2,1990,12.08353015,1495,3884.71329,88,10.54538755,46,33,379,0.085104188,1465,87.66666667,1813,31.79090545,0.732411801,48.93821392,10600,234,1623,15.30070147,5.9,23,72.2,1717,58.403634,10.25269225,248,15.22213943,1.542191046,22.2,13.41422312,44.90406437,37.9,72.11149425,226.8,75.87260628,68.07387863,2,42.30769231,1953,5572,52.56603774,18,533,15.2,14.9,19.6,9259.368036,141,72.30232178,"MICHIGAN","CHIPPEWA","MI",226.9863463,0,0
"1247",1798,2324,14.4,2225,19.60489302,1999,1048.192169,45,11.59648541,156,43,462,0.029074463,1021,48,764,36.14649682,0.284283638,70.64282481,6395,16,2101,0.710709094,7.8,13,71.2,1399,56.99304685,20.51674851,353,20.81422951,1.621708932,26.2,16.92658806,50.1146826,29.3,71.66461917,145,80.85253684,63.41991342,2,29.62962963,789,3287,51.39953088,15,320,36.4,21.6,23,9476.9632,111,91.87047353,"MICHIGAN","CLARE","MI",155.3247258,0,125000
"1248",402,2144,17.3,3535,6.427260935,956,2597.868503,104,6.046235922,215,33,462,0.038239405,1124,70,674,23.84040988,1.467601994,52.92642806,17830,268,111,0.474696063,7.1,29,31.8,2244,34.58366587,7.595853832,297,14.33139038,4.025686331,16.4,12.48234463,50.7159999,33.2,92.13525499,137.8,83.01490476,70.12987013,2,34.375,688,13232,74.21200224,26,704,26.3,11.2,15.6,8792.454818,118,50.46127955,"MICHIGAN","CLINTON","MI",95.15049637,0,0
"1249",2694,843,30.2,1060,19.82219491,1478,1010.896443,24,10.05796113,132,20,170,0.01427348,1119,45.33333333,251,36.26923077,0.378247217,72.58775046,2849,217,1216,0.585212675,8.7,12,62.8,590,53.01156157,13.71311031,141,22.1714612,1.491578647,35.1,18.40277778,49.79303454,29.7,72.5,171.3,78.04638365,68.23529412,2,30,278,1465,51.42155142,28,136,26.3,14.7,18,10272.6972,45,54.92459196,"MICHIGAN","CRAWFORD","MI",319.5939277,0,0
"1250",2571,1672,24.3,2320,5.700734255,1547,2617.948107,54,9.083483091,49,15,399,0.027059938,1174,51,2002,27.55842063,0.422135029,43.75354069,7895,124,1421,2.440806386,7.6,26,55.1,1668,47.72965921,9.121174807,203,19.87582692,0.925449872,22.3,14.19828641,50.36125017,31.4,85.39613527,145.5,82.80312319,74.68671679,1142,9.523809524,2029,5080,64.34452185,15,377,13.6,14.8,19.2,7962.274406,103,46.42055331,"MICHIGAN","DELTA","MI",137.8502568,0,0
"1251",245,932,29.1,1175,7.475557597,1109,2516.001696,47,7.7102277,40,14,260,0.02682609,1119,82.66666667,1542,24.11817368,0.551851,32.76520942,5585,217,1236,0.613167778,6.6,22,69.2,1026,47.34848485,13.34920999,167,19.48512586,1.115198896,27.5,10.2934735,50.5556833,29.8,85.32429245,179.5,85.21578624,74.23076923,174,66.66666667,1563,3336,59.73142346,11,227,11.6,13.3,12.8,7649.379095,92,42.3957701,"MICHIGAN","DICKINSON","MI",196.6765962,0,0
"1252",608,3609,15.7,5345,8.867853106,755,5769.578335,301,6.427647385,240,67,1086,0.02315458,1183,193.6666667,1805,28.75217268,1.793090673,37.97177034,26048,372,60,0.476984348,6.9,43,49.5,3478,41.10996917,12.0443975,644,15.20165173,4.897656757,21.2,12.32702952,51.21052144,32.9,75.27225924,278.6,84.31462926,70.44198895,2,26.66666667,1819,19047,73.12269656,42,1037,26.4,14.5,19.7,9236.444981,267,61.99159938,"MICHIGAN","EATON","MI",182.1693517,1.720628215,0
"1253",295,1206,19.1,1960,11.31856986,1072,1906.967958,84,11.52597403,91,26,333,0.021341463,796,41.66666667,1558,26.82391662,0.557926829,74.88835872,7286,504,914,3.734756098,6.9,42,57.3,2130,53.01156157,12.18922908,177,18.03129272,1.347560976,21.4,14.16696784,50.71036585,28.9,80.59382423,255.7,77.36790286,76.57657658,1192,0,1578,4802,65.90721933,28,374,19.2,14.7,18.9,7864.75829,94,57.21623169,"MICHIGAN","EMMET","MI",126.2779327,0,0
"1254",1602,31570,16.4,30590,14.74841176,2125,38126.25921,3171,9.456472748,219,450,3490,0.022509021,212,3417,1834,41.63904446,0.950591513,16.75520797,105645,368,1151,0.578837255,10.2,388,66.8,17414,63.05084438,12.55253712,4956,14.65411751,3.097952153,23.1,18.10219842,51.7875717,36,71.83244415,751.3,85.11698372,69.54154728,128,33.33333333,1843,65643,62.13545364,278,3988,30.2,18.7,23.7,10954.2837,1447,62.97806628,"MICHIGAN","GENESEE","MI",808.6597831,11.9298264,0
"1255",823,1544,12.3,1965,21.72496198,546,838.5203648,47,12.50917479,157,40,459,0.011627907,778,45,886,29.16996047,0.310077519,88.58010276,5077,454,375,0.515503876,8.2,8,85.9,1193,47.12979546,16.83684554,197,23.91696751,1.263565892,27.8,17.35865724,49.86434109,34.2,79.66923077,181.8,82.59950687,67.32026144,1033,52.94117647,920,2782,54.79613945,10,321,41,25,22.5,9667.270583,112,92.71003521,"MICHIGAN","GLADWIN","MI",174.9633873,0,0
"1256",1561,793,27.8,855,9.468881811,2149,1218.714039,26,10.23610711,63,11,168,0.006200781,1119,82.66666667,2112,35.89647412,0.328641409,68.16825957,3718,217,1279,2.517517207,6.2,13,92.3,711,53.01156157,13.772919,107,22.06540662,1.047932039,13.6,11.71232877,46.85930427,28.3,78.50649351,159.7,77.88351108,57.73809524,1516,71.42857143,2240,2172,58.41850457,28,153,13.7,14.7,13.8,6789.208089,76,49.5115545,"MICHIGAN","GOGEBIC","MI",196.6765962,0,0
"1257",356,2797,16.3,5175,10.72542412,995,3323.193944,249,7.977330299,128,64,723,0.045303192,1403,144,1563,29.08669057,0.738442023,48.02381993,21674,390,823,1.212992955,7,135,52.3,3716,47.48155278,10.55783936,454,15.84073974,2.348970485,17.1,14.96529786,50.66595692,31.4,83.13486842,281.8,80.59012157,73.4439834,103,18,1584,14733,67.97545446,37,875,17.6,9.1,14.2,8172.356282,225,55.55864369,"MICHIGAN","GRAND TRAVERSE","MI",165.7903826,0,0
"1258",2814,2171,15,2125,6.037533332,1404,1057.972781,101,9.312506756,194,18,420,0.028477183,410,57.66666667,146,33.2588038,0.417665346,60.15632357,10764,454,1529,0.571916752,7,27,51.6,1723,61.5220008,11.73964815,342,15.61467323,5.429649493,27,14.4361413,46.90429294,37,82.49213837,239.6,79.88799004,65.71428571,335,13.79310345,360,5754,53.45596433,23,390,26.2,17.3,19.2,9193.144332,110,77.49927088,"MICHIGAN","GRATIOT","MI",139.4486539,0,0
"1259",1178,2732,20.8,2570,9.997667211,246,739.6221424,70,9.45164818,284,33,409,0.010737679,477,91.33333333,644,27.07488012,0.427359605,69.12697053,10401,480,264,0.405884248,6.4,16,59.9,1815,46.36478043,20.60125365,404,16.7795107,1.900569097,23.9,14.68151957,50.31676152,30.3,75.03097345,150.5,79.24652283,66.2591687,257,31.57894737,700,5444,52.34112105,21,616,33.8,15.6,19.2,9355.23118,141,83.04811576,"MICHIGAN","HILLSDALE","MI",196.6765962,0,0
"1260",2517,1536,20.6,2645,3.949057163,1579,1605.984094,41,8.821557032,18,10,356,0.035410765,514,34.33333333,2127,21.76144806,2.884615385,37.81533253,7291,454,1193,0.601983003,4.7,32,53.1,1447,49.94506043,13.82170007,173,15.64348302,1.26661582,14.3,18.90636169,45.88417956,26.7,87.43176179,111.9,70.1039804,61.51685393,33,56.25,2225,5088,69.78466603,15,404,10.2,14.9,19.4,8056.071934,96,63.46136495,"MICHIGAN","HOUGHTON","MI",95.21608505,0,0
"1261",1679,1493,17,1725,6.302706382,2075,3800.197881,47,8.122663625,197,15,485,0.01223092,1119,38,2315,27.92766084,0.51981409,89.46192403,6704,217,1652,0.354696673,7.8,19,63,1282,35.46853941,12.60541276,163,22.4255306,1.996697652,20.2,11.96255201,50.38221624,29,84.00371287,143.8,79.43604354,68.65979381,1074,20,2339,3498,52.1778043,10,351,23.5,14.6,14.3,9908.64554,106,63.58831846,"MICHIGAN","HURON","MI",123.8484269,0,0
"1262",2904,16645,18,20960,10.03311435,1365,37755.21423,1962,7.763784528,237,198,1963,0.068131977,412,1522.666667,1719,35.20877443,5.404782013,13.20635825,70591,347,1047,0.65825426,8,294,42.2,11004,55.86944194,8.360928621,2339,11.18332547,7.407578263,19.4,19.27799494,51.44922393,30.5,70.94246575,696.7,75.92674814,63.52521651,2,26.37362637,1785,52000,73.6637815,133,3116,17.4,13,19.7,9773.881181,594,62.38419987,"MICHIGAN","INGHAM","MI",561.4028188,3.749749806,625000
"1263",1441,2889,19.3,3280,10.16388154,34,1088.411962,127,8.3081571,218,46,478,0.020344925,1126,118.3333333,36,29.8514097,0.391248552,60.53829904,17875,225,414,0.586872829,6.3,19,60.6,2420,42.33899421,15.68773021,542,12.24410003,4.488403393,18.5,14.48443365,46.30348368,33.7,82.79772727,198.5,82.42233582,62.34309623,1372,29.62962963,184,9754,54.56783217,27,607,43.7,14.2,19.9,9553.666643,196,66.81221157,"MICHIGAN","IONIA","MI",193.1258092,0,0
